Month/Year,Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average
24-Jan,LAKE DUBAY,Marathon,WI,AQI,35.80645161,39.12625706
24-Feb,LAKE DUBAY,Marathon,WI,AQI,33.10344828,39.12625706
24-Mar,LAKE DUBAY,Marathon,WI,AQI,39.8,39.12625706
24-Mar,LAKE DUBAY,Marathon,WI,AQI,21.80645161,39.12625706
24-Apr,LAKE DUBAY,Marathon,WI,AQI,17.66666667,39.12625706
24-May,LAKE DUBAY,Marathon,WI,AQI,27.06451613,39.12625706
24-Jun,LAKE DUBAY,Marathon,WI,AQI,22.66666667,39.12625706
24-Jul,LAKE DUBAY,Marathon,WI,AQI,38.41935484,39.12625706
24-Jul,LAKE DUBAY,Marathon,WI,AQI,39.80645161,39.12625706
24-Aug,LAKE DUBAY,Marathon,WI,AQI,32.53571429,39.12625706
24-Aug,LAKE DUBAY,Marathon,WI,AQI,37.09677419,39.12625706
24-Sep,LAKE DUBAY,Marathon,WI,AQI,38.9,39.12625706
24-Sep,LAKE DUBAY,Marathon,WI,AQI,28.93333333,39.12625706
24-Oct,LAKE DUBAY,Marathon,WI,AQI,34.14285714,39.12625706
24-Oct,LAKE DUBAY,Marathon,WI,AQI,27.35483871,39.12625706
24-Nov,LAKE DUBAY,Marathon,WI,AQI,21.91666667,39.12625706
20-Jan,APPLETON - AAL,Outagamie,WI,AQI,40.52419355,36.63179757
20-Feb,APPLETON - AAL,Outagamie,WI,AQI,38.16666667,36.63179757
20-Mar,APPLETON - AAL,Outagamie,WI,AQI,31.375,36.63179757
20-Mar,APPLETON - AAL,Outagamie,WI,AQI,41.25409836,36.63179757
20-Apr,APPLETON - AAL,Outagamie,WI,AQI,38.5,36.63179757
20-Apr,APPLETON - AAL,Outagamie,WI,AQI,37.375,36.63179757
20-May,APPLETON - AAL,Outagamie,WI,AQI,39.38709677,36.63179757
20-May,APPLETON - AAL,Outagamie,WI,AQI,28.46774194,36.63179757
20-Jun,APPLETON - AAL,Outagamie,WI,AQI,50.06666667,36.63179757
20-Jun,APPLETON - AAL,Outagamie,WI,AQI,33.63333333,36.63179757
20-Jul,APPLETON - AAL,Outagamie,WI,AQI,36.38709677,36.63179757
20-Jul,APPLETON - AAL,Outagamie,WI,AQI,33.17741935,36.63179757
20-Aug,APPLETON - AAL,Outagamie,WI,AQI,36.51612903,36.63179757
20-Aug,APPLETON - AAL,Outagamie,WI,AQI,33.38709677,36.63179757
20-Sep,APPLETON - AAL,Outagamie,WI,AQI,29.3,36.63179757
20-Sep,APPLETON - AAL,Outagamie,WI,AQI,29.23333333,36.63179757
20-Oct,APPLETON - AAL,Outagamie,WI,AQI,26.84,36.63179757
20-Oct,APPLETON - AAL,Outagamie,WI,AQI,27.68548387,36.63179757
20-Nov,APPLETON - AAL,Outagamie,WI,AQI,42.76666667,36.63179757
20-Dec,APPLETON - AAL,Outagamie,WI,AQI,40.85483871,36.63179757
21-Jan,APPLETON - AAL,Outagamie,WI,AQI,44.66935484,39.68263629
21-Feb,APPLETON - AAL,Outagamie,WI,AQI,44.30357143,39.68263629
21-Mar,APPLETON - AAL,Outagamie,WI,AQI,34,39.68263629
21-Mar,APPLETON - AAL,Outagamie,WI,AQI,37.84677419,39.68263629
21-Apr,APPLETON - AAL,Outagamie,WI,AQI,39.23333333,39.68263629
21-Apr,APPLETON - AAL,Outagamie,WI,AQI,34.66666667,39.68263629
21-May,APPLETON - AAL,Outagamie,WI,AQI,40.96774194,39.68263629
21-May,APPLETON - AAL,Outagamie,WI,AQI,29.94354839,39.68263629
21-Jun,APPLETON - AAL,Outagamie,WI,AQI,49.53333333,39.68263629
21-Jun,APPLETON - AAL,Outagamie,WI,AQI,31.05833333,39.68263629
21-Jul,APPLETON - AAL,Outagamie,WI,AQI,37.13333333,39.68263629
21-Jul,APPLETON - AAL,Outagamie,WI,AQI,51.92741935,39.68263629
21-Aug,APPLETON - AAL,Outagamie,WI,AQI,39.2,39.68263629
21-Aug,APPLETON - AAL,Outagamie,WI,AQI,51.51666667,39.68263629
21-Sep,APPLETON - AAL,Outagamie,WI,AQI,34.17241379,39.68263629
21-Sep,APPLETON - AAL,Outagamie,WI,AQI,30.05172414,39.68263629
21-Oct,APPLETON - AAL,Outagamie,WI,AQI,29.41176471,39.68263629
21-Oct,APPLETON - AAL,Outagamie,WI,AQI,34.09677419,39.68263629
21-Nov,APPLETON - AAL,Outagamie,WI,AQI,35.55,39.68263629
21-Dec,APPLETON - AAL,Outagamie,WI,AQI,41.61290323,39.68263629
22-Jan,APPLETON - AAL,Outagamie,WI,AQI,41.57258065,37.85176002
22-Feb,APPLETON - AAL,Outagamie,WI,AQI,38.25892857,37.85176002
22-Mar,APPLETON - AAL,Outagamie,WI,AQI,38,37.85176002
22-Mar,APPLETON - AAL,Outagamie,WI,AQI,33.11290323,37.85176002
22-Apr,APPLETON - AAL,Outagamie,WI,AQI,38.06666667,37.85176002
22-Apr,APPLETON - AAL,Outagamie,WI,AQI,29.09166667,37.85176002
22-May,APPLETON - AAL,Outagamie,WI,AQI,46.33333333,37.85176002
22-May,APPLETON - AAL,Outagamie,WI,AQI,32.5,37.85176002
22-Jun,APPLETON - AAL,Outagamie,WI,AQI,45.46666667,37.85176002
22-Jun,APPLETON - AAL,Outagamie,WI,AQI,33.59166667,37.85176002
22-Jul,APPLETON - AAL,Outagamie,WI,AQI,38.74193548,37.85176002
22-Jul,APPLETON - AAL,Outagamie,WI,AQI,37.12096774,37.85176002
22-Aug,APPLETON - AAL,Outagamie,WI,AQI,33.96774194,37.85176002
22-Aug,APPLETON - AAL,Outagamie,WI,AQI,36.65322581,37.85176002
22-Sep,APPLETON - AAL,Outagamie,WI,AQI,31.13333333,37.85176002
22-Sep,APPLETON - AAL,Outagamie,WI,AQI,33.29166667,37.85176002
22-Oct,APPLETON - AAL,Outagamie,WI,AQI,29.5,37.85176002
22-Oct,APPLETON - AAL,Outagamie,WI,AQI,40.28225806,37.85176002
22-Nov,APPLETON - AAL,Outagamie,WI,AQI,39.725,37.85176002
22-Dec,APPLETON - AAL,Outagamie,WI,AQI,42.41129032,37.85176002
23-Jan,APPLETON - AAL,Outagamie,WI,AQI,43.09677419,45.72286632
23-Feb,APPLETON - AAL,Outagamie,WI,AQI,39.77678571,45.72286632
23-Mar,APPLETON - AAL,Outagamie,WI,AQI,45.4,45.72286632
23-Mar,APPLETON - AAL,Outagamie,WI,AQI,36.07258065,45.72286632
23-Apr,APPLETON - AAL,Outagamie,WI,AQI,47.66666667,45.72286632
23-Apr,APPLETON - AAL,Outagamie,WI,AQI,35.41666667,45.72286632
23-May,APPLETON - AAL,Outagamie,WI,AQI,55.5,45.72286632
23-May,APPLETON - AAL,Outagamie,WI,AQI,40.57258065,45.72286632
23-Jun,APPLETON - AAL,Outagamie,WI,AQI,64.36666667,45.72286632
23-Jun,APPLETON - AAL,Outagamie,WI,AQI,89.86666667,45.72286632
23-Jul,APPLETON - AAL,Outagamie,WI,AQI,40.67741935,45.72286632
23-Jul,APPLETON - AAL,Outagamie,WI,AQI,47.38888889,45.72286632
23-Aug,APPLETON - AAL,Outagamie,WI,AQI,34.58064516,45.72286632
23-Sep,APPLETON - AAL,Outagamie,WI,AQI,35.43333333,45.72286632
23-Oct,APPLETON - AAL,Outagamie,WI,AQI,33.06666667,45.72286632
24-Jan,APPLETON - AAL,Outagamie,WI,AQI,39.06451613,39.12625706
24-Feb,APPLETON - AAL,Outagamie,WI,AQI,37.39655172,39.12625706
24-Mar,APPLETON - AAL,Outagamie,WI,AQI,36.69230769,39.12625706
24-Mar,APPLETON - AAL,Outagamie,WI,AQI,23.98387097,39.12625706
24-Jul,APPLETON - AAL,Outagamie,WI,AQI,38,39.12625706
24-Jul,APPLETON - AAL,Outagamie,WI,AQI,38.19354839,39.12625706
24-Aug,APPLETON - AAL,Outagamie,WI,AQI,33.36666667,39.12625706
24-Aug,APPLETON - AAL,Outagamie,WI,AQI,37.67741935,39.12625706
24-Sep,APPLETON - AAL,Outagamie,WI,AQI,41.76666667,39.12625706
24-Sep,APPLETON - AAL,Outagamie,WI,AQI,32.3,39.12625706
24-Oct,APPLETON - AAL,Outagamie,WI,AQI,32.35714286,39.12625706
24-Oct,APPLETON - AAL,Outagamie,WI,AQI,31.67741935,39.12625706
24-Nov,APPLETON - AAL,Outagamie,WI,AQI,24.91666667,39.12625706
20-Jan,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,37.98333333,36.63179757
20-Feb,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,32.4137931,36.63179757
20-Nov,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,39.68333333,36.63179757
20-Dec,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,37.25806452,36.63179757
21-Jan,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,40.38709677,39.68263629
21-Feb,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,40.46428571,39.68263629
21-Nov,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,31.36666667,39.68263629
21-Dec,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,38.3,39.68263629
22-Jan,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,36.4,37.85176002
22-Nov,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,37.86666667,37.85176002
22-Dec,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,40.11290323,37.85176002
23-Jan,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,41.80645161,45.72286632
23-Feb,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,34.25,45.72286632
23-Nov,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,32.3,45.72286632
23-Dec,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,36.34482759,45.72286632
24-Jan,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,32.77419355,39.12625706
24-Feb,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,35.51724138,39.12625706
24-Nov,HARRINGTON BEACH PARK,Ozaukee,WI,AQI,19.75,39.12625706
20-Mar,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,32,36.63179757
20-Apr,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,37.43333333,36.63179757
20-May,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,39,36.63179757
20-Jun,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,58.3,36.63179757
20-Jul,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,52.06896552,36.63179757
20-Aug,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,46.5483871,36.63179757
20-Sep,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,32.13333333,36.63179757
20-Oct,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,28.86666667,36.63179757
21-Mar,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,35.33333333,39.68263629
21-Apr,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,40.6,39.68263629
21-May,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,46.87096774,39.68263629
21-Jun,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,62.13333333,39.68263629
21-Jul,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,51.70967742,39.68263629
21-Aug,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,59.77419355,39.68263629
21-Sep,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,42.26666667,39.68263629
21-Oct,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,36.77777778,39.68263629
22-Mar,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,34,37.85176002
22-Apr,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,36.8,37.85176002
22-May,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,45.74193548,37.85176002
22-Jun,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,59.33333333,37.85176002
22-Jul,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,44.58064516,37.85176002
22-Aug,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,42.4137931,37.85176002
22-Sep,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,41.33333333,37.85176002
22-Oct,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,31.70588235,37.85176002
23-Mar,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,45,45.72286632
23-Apr,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,48.3,45.72286632
23-May,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,58.25806452,45.72286632
23-Jun,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,69.73333333,45.72286632
23-Jul,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,55.87096774,45.72286632
23-Aug,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,47.64516129,45.72286632
23-Sep,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,38.5,45.72286632
23-Oct,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,32.8,45.72286632
24-Mar,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,40.1,39.12625706
24-Apr,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,42.3,39.12625706
24-May,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,46.38709677,39.12625706
24-Jun,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,51.2,39.12625706
24-Jul,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,50.13333333,39.12625706
24-Aug,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,52.33333333,39.12625706
24-Sep,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,54.96551724,39.12625706
24-Oct,RACINE - PAYNE AND DOLAN,Racine,WI,AQI,38.21428571,39.12625706
20-Mar,BELOIT - CONVERSE,Rock,WI,AQI,31.25,36.63179757
20-Apr,BELOIT - CONVERSE,Rock,WI,AQI,37.73333333,36.63179757
20-May,BELOIT - CONVERSE,Rock,WI,AQI,38.74193548,36.63179757
20-Jun,BELOIT - CONVERSE,Rock,WI,AQI,54.5,36.63179757
20-Jul,BELOIT - CONVERSE,Rock,WI,AQI,44.61290323,36.63179757
20-Aug,BELOIT - CONVERSE,Rock,WI,AQI,39.67741935,36.63179757
20-Sep,BELOIT - CONVERSE,Rock,WI,AQI,30.63333333,36.63179757
20-Oct,BELOIT - CONVERSE,Rock,WI,AQI,30.63157895,36.63179757
21-Mar,BELOIT - CONVERSE,Rock,WI,AQI,35,39.68263629
21-Apr,BELOIT - CONVERSE,Rock,WI,AQI,41.10714286,39.68263629
21-May,BELOIT - CONVERSE,Rock,WI,AQI,41.80645161,39.68263629
21-Jun,BELOIT - CONVERSE,Rock,WI,AQI,57.7,39.68263629
21-Jul,BELOIT - CONVERSE,Rock,WI,AQI,41.22580645,39.68263629
21-Aug,BELOIT - CONVERSE,Rock,WI,AQI,43.29032258,39.68263629
21-Sep,BELOIT - CONVERSE,Rock,WI,AQI,44.06666667,39.68263629
21-Oct,BELOIT - CONVERSE,Rock,WI,AQI,32.05555556,39.68263629
22-Mar,BELOIT - CONVERSE,Rock,WI,AQI,33,37.85176002
22-Apr,BELOIT - CONVERSE,Rock,WI,AQI,35.8,37.85176002
22-May,BELOIT - CONVERSE,Rock,WI,AQI,44.16129032,37.85176002
22-Jun,BELOIT - CONVERSE,Rock,WI,AQI,52.5,37.85176002
22-Jul,BELOIT - CONVERSE,Rock,WI,AQI,40.77419355,37.85176002
22-Aug,BELOIT - CONVERSE,Rock,WI,AQI,35.93548387,37.85176002
22-Sep,BELOIT - CONVERSE,Rock,WI,AQI,32.86206897,37.85176002
22-Oct,BELOIT - CONVERSE,Rock,WI,AQI,31.25,37.85176002
23-Mar,BELOIT - CONVERSE,Rock,WI,AQI,45.2,45.72286632
23-Apr,BELOIT - CONVERSE,Rock,WI,AQI,47.86666667,45.72286632
23-May,BELOIT - CONVERSE,Rock,WI,AQI,68.80645161,45.72286632
23-Jun,BELOIT - CONVERSE,Rock,WI,AQI,92.82758621,45.72286632
23-Jul,BELOIT - CONVERSE,Rock,WI,AQI,52.09677419,45.72286632
23-Aug,BELOIT - CONVERSE,Rock,WI,AQI,44.87096774,45.72286632
23-Sep,BELOIT - CONVERSE,Rock,WI,AQI,40,45.72286632
23-Oct,BELOIT - CONVERSE,Rock,WI,AQI,35.52941176,45.72286632
24-Mar,BELOIT - CONVERSE,Rock,WI,AQI,37.88888889,39.12625706
24-Apr,BELOIT - CONVERSE,Rock,WI,AQI,41.23333333,39.12625706
24-May,BELOIT - CONVERSE,Rock,WI,AQI,47.38709677,39.12625706
24-Jun,BELOIT - CONVERSE,Rock,WI,AQI,43.53571429,39.12625706
24-Jul,BELOIT - CONVERSE,Rock,WI,AQI,40.38709677,39.12625706
24-Aug,BELOIT - CONVERSE,Rock,WI,AQI,39.6,39.12625706
24-Sep,BELOIT - CONVERSE,Rock,WI,AQI,48.56666667,39.12625706
24-Oct,BELOIT - CONVERSE,Rock,WI,AQI,40.57142857,39.12625706
20-Jan,DEVILS LAKE PARK,Sauk,WI,AQI,43.83870968,36.63179757
20-Feb,DEVILS LAKE PARK,Sauk,WI,AQI,36.37931034,36.63179757
20-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,37.90322581,36.63179757
20-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,39.66666667,36.63179757
20-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,38.06666667,36.63179757
20-May,DEVILS LAKE PARK,Sauk,WI,AQI,40.36666667,36.63179757
20-May,DEVILS LAKE PARK,Sauk,WI,AQI,25.80645161,36.63179757
20-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,49.48275862,36.63179757
20-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,30.78333333,36.63179757
20-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,37.25806452,36.63179757
20-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,36.25806452,36.63179757
20-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,36.74193548,36.63179757
20-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,34.06451613,36.63179757
20-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,28.03333333,36.63179757
20-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,28.93333333,36.63179757
20-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,29.94736842,36.63179757
20-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,31.12903226,36.63179757
20-Nov,DEVILS LAKE PARK,Sauk,WI,AQI,40.06666667,36.63179757
20-Dec,DEVILS LAKE PARK,Sauk,WI,AQI,41.51612903,36.63179757
21-Jan,DEVILS LAKE PARK,Sauk,WI,AQI,46.61290323,39.68263629
21-Feb,DEVILS LAKE PARK,Sauk,WI,AQI,45.28571429,39.68263629
21-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,35.5,39.68263629
21-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,38.77419355,39.68263629
21-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,40.23333333,39.68263629
21-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,34.56666667,39.68263629
21-May,DEVILS LAKE PARK,Sauk,WI,AQI,40.64516129,39.68263629
21-May,DEVILS LAKE PARK,Sauk,WI,AQI,29.0483871,39.68263629
21-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,49.17241379,39.68263629
21-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,29.58333333,39.68263629
21-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,37.93333333,39.68263629
21-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,52.08064516,39.68263629
21-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,38.48387097,39.68263629
21-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,47.61290323,39.68263629
21-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,37.43333333,39.68263629
21-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,30.5,39.68263629
21-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,29.58823529,39.68263629
21-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,29.09677419,39.68263629
21-Nov,DEVILS LAKE PARK,Sauk,WI,AQI,30.81666667,39.68263629
21-Dec,DEVILS LAKE PARK,Sauk,WI,AQI,41.14516129,39.68263629
22-Jan,DEVILS LAKE PARK,Sauk,WI,AQI,40.93548387,37.85176002
22-Feb,DEVILS LAKE PARK,Sauk,WI,AQI,38.83928571,37.85176002
22-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,39,37.85176002
22-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,31.59677419,37.85176002
22-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,37.23333333,37.85176002
22-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,28.08333333,37.85176002
22-May,DEVILS LAKE PARK,Sauk,WI,AQI,42.36666667,37.85176002
22-May,DEVILS LAKE PARK,Sauk,WI,AQI,32.17741935,37.85176002
22-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,45.1,37.85176002
22-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,31.28333333,37.85176002
22-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,37.06451613,37.85176002
22-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,33.66129032,37.85176002
22-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,31.61290323,37.85176002
22-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,31.83870968,37.85176002
22-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,28.56666667,37.85176002
22-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,32.16666667,37.85176002
22-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,29.52941176,37.85176002
22-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,36.53225806,37.85176002
22-Nov,DEVILS LAKE PARK,Sauk,WI,AQI,37.88333333,37.85176002
22-Dec,DEVILS LAKE PARK,Sauk,WI,AQI,42.15384615,37.85176002
23-Jan,DEVILS LAKE PARK,Sauk,WI,AQI,44.33870968,45.72286632
23-Feb,DEVILS LAKE PARK,Sauk,WI,AQI,36.73214286,45.72286632
23-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,41.6,45.72286632
23-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,36.14516129,45.72286632
23-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,48,45.72286632
23-Apr,DEVILS LAKE PARK,Sauk,WI,AQI,33.9,45.72286632
23-May,DEVILS LAKE PARK,Sauk,WI,AQI,61,45.72286632
23-May,DEVILS LAKE PARK,Sauk,WI,AQI,37.70967742,45.72286632
23-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,77.76666667,45.72286632
23-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,86.5,45.72286632
23-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,43.82758621,45.72286632
23-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,40.33333333,45.72286632
23-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,38.83870968,45.72286632
23-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,38.8,45.72286632
23-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,32.52631579,45.72286632
23-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,26.56666667,45.72286632
23-Nov,DEVILS LAKE PARK,Sauk,WI,AQI,31.25,45.72286632
23-Dec,DEVILS LAKE PARK,Sauk,WI,AQI,36.38709677,45.72286632
24-Jan,DEVILS LAKE PARK,Sauk,WI,AQI,36.90322581,39.12625706
24-Feb,DEVILS LAKE PARK,Sauk,WI,AQI,34.4137931,39.12625706
24-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,38.55555556,39.12625706
24-Mar,DEVILS LAKE PARK,Sauk,WI,AQI,25.58064516,39.12625706
24-Jun,DEVILS LAKE PARK,Sauk,WI,AQI,26,39.12625706
24-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,36.29032258,39.12625706
24-Jul,DEVILS LAKE PARK,Sauk,WI,AQI,34.48387097,39.12625706
24-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,33.17857143,39.12625706
24-Aug,DEVILS LAKE PARK,Sauk,WI,AQI,35.22580645,39.12625706
24-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,38.5862069,39.12625706
24-Sep,DEVILS LAKE PARK,Sauk,WI,AQI,29.26666667,39.12625706
24-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,35.53846154,39.12625706
24-Oct,DEVILS LAKE PARK,Sauk,WI,AQI,30.22580645,39.12625706
24-Nov,DEVILS LAKE PARK,Sauk,WI,AQI,25.66666667,39.12625706
20-Jan,TROUT LAKE,Vilas,WI,AQI,25.58064516,36.63179757
20-Feb,TROUT LAKE,Vilas,WI,AQI,24.82758621,36.63179757
20-Mar,TROUT LAKE,Vilas,WI,AQI,35.88888889,36.63179757
20-Mar,TROUT LAKE,Vilas,WI,AQI,28.08064516,36.63179757
20-Apr,TROUT LAKE,Vilas,WI,AQI,40.63333333,36.63179757
20-Apr,TROUT LAKE,Vilas,WI,AQI,23.88333333,36.63179757
20-May,TROUT LAKE,Vilas,WI,AQI,39.06666667,36.63179757
20-May,TROUT LAKE,Vilas,WI,AQI,18.80645161,36.63179757
20-Jun,TROUT LAKE,Vilas,WI,AQI,41.62068966,36.63179757
20-Jun,TROUT LAKE,Vilas,WI,AQI,28.48214286,36.63179757
20-Jul,TROUT LAKE,Vilas,WI,AQI,31.26923077,36.63179757
20-Jul,TROUT LAKE,Vilas,WI,AQI,26.88709677,36.63179757
20-Aug,TROUT LAKE,Vilas,WI,AQI,29.70967742,36.63179757
20-Aug,TROUT LAKE,Vilas,WI,AQI,27.08064516,36.63179757
20-Sep,TROUT LAKE,Vilas,WI,AQI,26.73333333,36.63179757
20-Sep,TROUT LAKE,Vilas,WI,AQI,21.65,36.63179757
20-Oct,TROUT LAKE,Vilas,WI,AQI,28.73333333,36.63179757
20-Oct,TROUT LAKE,Vilas,WI,AQI,20.66129032,36.63179757
20-Nov,TROUT LAKE,Vilas,WI,AQI,30.96666667,36.63179757
20-Dec,TROUT LAKE,Vilas,WI,AQI,25.27419355,36.63179757
21-Jan,TROUT LAKE,Vilas,WI,AQI,27.77419355,39.68263629
21-Feb,TROUT LAKE,Vilas,WI,AQI,30.46428571,39.68263629
21-Mar,TROUT LAKE,Vilas,WI,AQI,38.7,39.68263629
21-Mar,TROUT LAKE,Vilas,WI,AQI,23.4516129,39.68263629
21-Apr,TROUT LAKE,Vilas,WI,AQI,36.4,39.68263629
21-Apr,TROUT LAKE,Vilas,WI,AQI,23.23333333,39.68263629
21-May,TROUT LAKE,Vilas,WI,AQI,36.67741935,39.68263629
21-May,TROUT LAKE,Vilas,WI,AQI,18.66129032,39.68263629
21-Jun,TROUT LAKE,Vilas,WI,AQI,39.96666667,39.68263629
21-Jun,TROUT LAKE,Vilas,WI,AQI,26.03333333,39.68263629
21-Jul,TROUT LAKE,Vilas,WI,AQI,33.06896552,39.68263629
21-Jul,TROUT LAKE,Vilas,WI,AQI,51.93333333,39.68263629
21-Aug,TROUT LAKE,Vilas,WI,AQI,34.83870968,39.68263629
21-Aug,TROUT LAKE,Vilas,WI,AQI,45.51724138,39.68263629
21-Sep,TROUT LAKE,Vilas,WI,AQI,32.03333333,39.68263629
21-Sep,TROUT LAKE,Vilas,WI,AQI,21.55,39.68263629
21-Oct,TROUT LAKE,Vilas,WI,AQI,26.1875,39.68263629
21-Oct,TROUT LAKE,Vilas,WI,AQI,17.40322581,39.68263629
21-Nov,TROUT LAKE,Vilas,WI,AQI,21.05,39.68263629
21-Dec,TROUT LAKE,Vilas,WI,AQI,26.06666667,39.68263629
22-Jan,TROUT LAKE,Vilas,WI,AQI,26.66129032,37.85176002
